No,Date,Close,MAX,Skala
0,1/1/2009,770,3600,0.213888889
1,1/8/2009,470,3600,0.130555556
2,1/15/2009,510,3600,0.141666667
3,1/22/2009,510,3600,0.141666667
4,1/29/2009,500,3600,0.138888889
5,2/5/2009,760,3600,0.211111111
6,2/12/2009,740,3600,0.205555556
7,2/19/2009,750,3600,0.208333333
8,2/26/2009,800,3600,0.222222222
9,3/5/2009,790,3600,0.219444444
10,3/12/2009,740,3600,0.205555556
11,3/19/2009,800,3600,0.222222222
12,3/26/2009,870,3600,0.241666667
13,4/2/2009,940,3600,0.261111111
14,4/9/2009,1110,3600,0.308333333
15,4/16/2009,1230,3600,0.341666667
16,4/23/2009,1380,3600,0.383333333
17,4/30/2009,1770,3600,0.491666667
18,5/7/2009,2200,3600,0.611111111
19,5/14/2009,2050,3600,0.569444444
20,5/21/2009,1900,3600,0.527777778
21,5/28/2009,2175,3600,0.604166667
22,6/4/2009,2250,3600,0.625
23,6/11/2009,2025,3600,0.5625
24,6/18/2009,1850,3600,0.513888889
25,6/25/2009,1880,3600,0.522222222
26,7/2/2009,1900,3600,0.527777778
27,7/9/2009,1940,3600,0.538888889
28,7/16/2009,2025,3600,0.5625
29,7/23/2009,2200,3600,0.611111111
30,7/30/2009,2700,3600,0.75
31,8/6/2009,2925,3600,0.8125
32,8/13/2009,2925,3600,0.8125
33,8/20/2009,3100,3600,0.861111111
34,8/27/2009,2725,3600,0.756944444
35,9/3/2009,2975,3600,0.826388889
36,9/10/2009,3325,3600,0.923611111
37,9/17/2009,3350,3600,0.930555556
38,9/24/2009,3225,3600,0.895833333
39,10/1/2009,2875,3600,0.798611111
40,10/8/2009,2950,3600,0.819444444
41,10/15/2009,2825,3600,0.784722222
42,10/22/2009,2400,3600,0.666666667
43,10/29/2009,2475,3600,0.6875
44,11/5/2009,2425,3600,0.673611111
45,11/12/2009,2625,3600,0.729166667
46,11/19/2009,2600,3600,0.722222222
47,11/26/2009,2550,3600,0.708333333
48,12/3/2009,2575,3600,0.715277778
49,12/10/2009,2350,3600,0.652777778
50,12/17/2009,2275,3600,0.631944444
51,12/24/2009,2425,3600,0.673611111
52,12/31/2009,2750,3600,0.763888889
53,1/7/2010,2800,3600,0.777777778
54,1/14/2010,2775,3600,0.770833333
55,1/21/2010,2475,3600,0.6875
56,1/28/2010,2600,3600,0.722222222
57,2/4/2010,2250,3600,0.625
58,2/11/2010,2425,3600,0.673611111
59,2/18/2010,2275,3600,0.631944444
60,2/25/2010,2350,3600,0.652777778
61,3/4/2010,2475,3600,0.6875
62,3/11/2010,2550,3600,0.708333333
63,3/18/2010,2300,3600,0.638888889
64,3/25/2010,2250,3600,0.625
65,4/1/2010,2475,3600,0.6875
66,4/8/2010,2400,3600,0.666666667
67,4/15/2010,2350,3600,0.652777778
68,4/22/2010,2325,3600,0.645833333
69,4/29/2010,2250,3600,0.625
70,5/6/2010,2500,3600,0.694444444
71,5/13/2010,2275,3600,0.631944444
72,5/20/2010,2050,3600,0.569444444
73,5/27/2010,1840,3600,0.511111111
74,6/3/2010,1840,3600,0.511111111
75,6/10/2010,1780,3600,0.494444444
76,6/17/2010,1910,3600,0.530555556
77,6/24/2010,1880,3600,0.522222222
78,7/1/2010,1820,3600,0.505555556
79,7/8/2010,1890,3600,0.525
80,7/15/2010,1730,3600,0.480555556
81,7/22/2010,1710,3600,0.475
82,7/29/2010,1710,3600,0.475
83,8/5/2010,1630,3600,0.452777778
84,8/12/2010,1430,3600,0.397222222
85,8/19/2010,1830,3600,0.508333333
86,8/26/2010,1700,3600,0.472222222
87,9/2/2010,1720,3600,0.477777778
88,9/9/2010,1830,3600,0.508333333
89,9/16/2010,2150,3600,0.597222222
90,9/23/2010,2100,3600,0.583333333
91,9/30/2010,2250,3600,0.625
92,10/7/2010,2375,3600,0.659722222
93,10/14/2010,2400,3600,0.666666667
94,10/21/2010,2275,3600,0.631944444
95,10/28/2010,2175,3600,0.604166667
96,11/4/2010,2375,3600,0.659722222
97,11/11/2010,2600,3600,0.722222222
98,11/18/2010,2950,3600,0.819444444
99,11/25/2010,2850,3600,0.791666667
100,12/2/2010,3125,3600,0.868055556
101,12/9/2010,2950,3600,0.819444444
102,12/16/2010,2975,3600,0.826388889
103,12/23/2010,3075,3600,0.854166667
104,12/30/2010,3275,3600,0.909722222
105,1/6/2011,3075,3600,0.854166667
106,1/13/2011,3150,3600,0.875
107,1/20/2011,3000,3600,0.833333333
108,1/27/2011,2875,3600,0.798611111
109,2/3/2011,2650,3600,0.736111111
110,2/10/2011,2725,3600,0.756944444
111,2/17/2011,2775,3600,0.770833333
112,2/24/2011,2950,3600,0.819444444
113,3/3/2011,3050,3600,0.847222222
114,3/10/2011,3025,3600,0.840277778
115,3/17/2011,3025,3600,0.840277778
116,3/24/2011,3350,3600,0.930555556
117,3/31/2011,3275,3600,0.909722222
118,4/7/2011,3400,3600,0.944444444
119,4/14/2011,3300,3600,0.916666667
120,4/21/2011,3325,3600,0.923611111
121,4/28/2011,3575,3600,0.993055556
122,5/5/2011,3600,3600,1
123,5/12/2011,3500,3600,0.972222222
124,5/19/2011,3400,3600,0.944444444
125,5/26/2011,3350,3600,0.930555556
126,6/2/2011,3375,3600,0.9375
127,6/9/2011,3275,3600,0.909722222
128,6/16/2011,3200,3600,0.888888889
129,6/23/2011,3000,3600,0.833333333
130,6/30/2011,3000,3600,0.833333333
131,7/7/2011,2975,3600,0.826388889
132,7/14/2011,3075,3600,0.854166667
133,7/21/2011,3100,3600,0.861111111
134,7/28/2011,3200,3600,0.888888889
135,8/4/2011,2700,3600,0.75
136,8/11/2011,2725,3600,0.756944444
137,8/18/2011,2575,3600,0.715277778
138,8/25/2011,2525,3600,0.701388889
139,9/1/2011,2725,3600,0.756944444
140,9/8/2011,2625,3600,0.729166667
141,9/15/2011,2575,3600,0.715277778
142,9/22/2011,2050,3600,0.569444444
143,9/29/2011,1730,3600,0.480555556
144,10/6/2011,2150,3600,0.597222222
145,10/13/2011,2175,3600,0.604166667
146,10/20/2011,2250,3600,0.625
147,10/27/2011,2325,3600,0.645833333
148,11/3/2011,2375,3600,0.659722222
149,11/10/2011,2250,3600,0.625
150,11/17/2011,2025,3600,0.5625
151,11/24/2011,2000,3600,0.555555556
152,12/1/2011,2200,3600,0.611111111
153,12/8/2011,2225,3600,0.618055556
154,12/15/2011,2200,3600,0.611111111
155,12/22/2011,2125,3600,0.590277778
156,12/29/2011,2325,3600,0.645833333
157,1/5/2012,2475,3600,0.6875
158,1/12/2012,2525,3600,0.701388889
159,1/19/2012,2450,3600,0.680555556
160,1/26/2012,2575,3600,0.715277778
161,2/2/2012,2475,3600,0.6875
162,2/9/2012,2525,3600,0.701388889
163,2/16/2012,2525,3600,0.701388889
164,2/23/2012,2450,3600,0.680555556
165,3/1/2012,2400,3600,0.666666667
166,3/8/2012,2425,3600,0.673611111
167,3/15/2012,2425,3600,0.673611111
168,3/22/2012,2400,3600,0.666666667
169,3/29/2012,2325,3600,0.645833333
170,4/5/2012,2150,3600,0.597222222
171,4/12/2012,2075,3600,0.576388889
172,4/19/2012,2050,3600,0.569444444
173,4/26/2012,2025,3600,0.5625
174,5/3/2012,1880,3600,0.522222222
175,5/10/2012,1670,3600,0.463888889
176,5/17/2012,1760,3600,0.488888889
177,5/24/2012,1620,3600,0.45
178,5/31/2012,1250,3600,0.347222222
179,6/7/2012,1130,3600,0.313888889
180,6/14/2012,1160,3600,0.322222222
181,6/21/2012,1120,3600,0.311111111
182,6/28/2012,1210,3600,0.336111111
183,7/5/2012,1120,3600,0.311111111
184,7/12/2012,1110,3600,0.308333333
185,7/19/2012,1060,3600,0.294444444
186,7/26/2012,1060,3600,0.294444444
187,8/2/2012,1140,3600,0.316666667
188,8/9/2012,960,3600,0.266666667
189,8/16/2012,920,3600,0.255555556
190,8/23/2012,670,3600,0.186111111
191,8/30/2012,670,3600,0.186111111
192,9/6/2012,720,3600,0.2
193,9/13/2012,880,3600,0.244444444
194,9/20/2012,670,3600,0.186111111
195,9/27/2012,680,3600,0.188888889
196,10/4/2012,680,3600,0.188888889
197,10/11/2012,680,3600,0.188888889
198,10/18/2012,690,3600,0.191666667
199,10/25/2012,660,3600,0.183333333
200,11/1/2012,660,3600,0.183333333
201,11/8/2012,630,3600,0.175
202,11/15/2012,600,3600,0.166666667
203,11/22/2012,550,3600,0.152777778
204,11/29/2012,580,3600,0.161111111
205,12/6/2012,610,3600,0.169444444
206,12/13/2012,590,3600,0.163888889
207,12/20/2012,600,3600,0.166666667
208,12/27/2012,620,3600,0.172222222
209,1/3/2013,650,3600,0.180555556
210,1/10/2013,650,3600,0.180555556
211,1/17/2013,630,3600,0.175
212,1/24/2013,620,3600,0.172222222
213,1/31/2013,670,3600,0.186111111
214,2/7/2013,720,3600,0.2
215,2/14/2013,980,3600,0.272222222
216,2/21/2013,840,3600,0.233333333
217,2/28/2013,800,3600,0.222222222
218,3/7/2013,760,3600,0.211111111
219,3/14/2013,780,3600,0.216666667
220,3/21/2013,710,3600,0.197222222
221,3/28/2013,750,3600,0.208333333
222,4/4/2013,690,3600,0.191666667
223,4/11/2013,700,3600,0.194444444
224,4/18/2013,670,3600,0.186111111
225,4/25/2013,660,3600,0.183333333
226,5/2/2013,690,3600,0.191666667
227,5/9/2013,660,3600,0.183333333
228,5/16/2013,730,3600,0.202777778
229,5/23/2013,670,3600,0.186111111
230,5/30/2013,620,3600,0.172222222
231,6/6/2013,530,3600,0.147222222
232,6/13/2013,550,3600,0.152777778
233,6/20/2013,530,3600,0.147222222
234,6/27/2013,520,3600,0.144444444
235,7/4/2013,475,3600,0.131944444
236,7/11/2013,520,3600,0.144444444
237,7/18/2013,510,3600,0.141666667
238,7/25/2013,510,3600,0.141666667
239,8/1/2013,500,3600,0.138888889
240,8/8/2013,480,3600,0.133333333
241,8/15/2013,405,3600,0.1125
242,8/22/2013,405,3600,0.1125
243,8/29/2013,450,3600,0.125
244,9/5/2013,430,3600,0.119444444
245,9/12/2013,510,3600,0.141666667
246,9/19/2013,500,3600,0.138888889
247,9/26/2013,465,3600,0.129166667
248,10/3/2013,485,3600,0.134722222
249,10/10/2013,485,3600,0.134722222
250,10/17/2013,465,3600,0.129166667
251,10/24/2013,460,3600,0.127777778
252,10/31/2013,425,3600,0.118055556
253,11/7/2013,410,3600,0.113888889
254,11/14/2013,400,3600,0.111111111
255,11/21/2013,335,3600,0.093055556
256,11/28/2013,315,3600,0.0875
257,12/5/2013,280,3600,0.077777778
258,12/12/2013,340,3600,0.094444444
259,12/19/2013,305,3600,0.084722222
260,12/26/2013,300,3600,0.083333333
261,1/2/2014,312,3600,0.086666667
262,1/9/2014,346,3600,0.096111111
263,1/16/2014,344,3600,0.095555556
264,1/23/2014,321,3600,0.089166667
265,1/30/2014,308,3600,0.085555556
266,2/6/2014,304,3600,0.084444444
267,2/13/2014,328,3600,0.091111111
268,2/20/2014,315,3600,0.0875
269,2/27/2014,325,3600,0.090277778
270,3/6/2014,303,3600,0.084166667
271,3/13/2014,308,3600,0.085555556
272,3/20/2014,286,3600,0.079444444
273,3/27/2014,264,3600,0.073333333
274,4/3/2014,251,3600,0.069722222
275,4/10/2014,215,3600,0.059722222
276,4/17/2014,205,3600,0.056944444
277,4/24/2014,204,3600,0.056666667
278,5/1/2014,196,3600,0.054444444
279,5/8/2014,210,3600,0.058333333
280,5/15/2014,216,3600,0.06
281,5/22/2014,206,3600,0.057222222
282,5/29/2014,200,3600,0.055555556
283,6/5/2014,194,3600,0.053888889
284,6/12/2014,175,3600,0.048611111
285,6/19/2014,149,3600,0.041388889
286,6/26/2014,182,3600,0.050555556
287,7/3/2014,161,3600,0.044722222
288,7/10/2014,158,3600,0.043888889
289,7/17/2014,156,3600,0.043333333
290,7/24/2014,189,3600,0.0525
291,7/31/2014,200,3600,0.055555556
292,8/7/2014,186,3600,0.051666667
293,8/14/2014,181,3600,0.050277778
294,8/21/2014,191,3600,0.053055556
295,8/28/2014,190,3600,0.052777778
296,9/4/2014,187,3600,0.051944444
297,9/11/2014,189,3600,0.0525
298,9/18/2014,190,3600,0.052777778
299,9/25/2014,190,3600,0.052777778
300,10/2/2014,157,3600,0.043611111
301,10/9/2014,122,3600,0.033888889
302,10/16/2014,129,3600,0.035833333
303,10/23/2014,139,3600,0.038611111
304,10/30/2014,130,3600,0.036111111
305,11/6/2014,108,3600,0.03
306,11/13/2014,100,3600,0.027777778
307,11/20/2014,95,3600,0.026388889
308,11/27/2014,81,3600,0.0225
309,12/4/2014,69,3600,0.019166667
310,12/11/2014,57,3600,0.015833333
311,12/18/2014,71,3600,0.019722222
312,12/25/2014,80,3600,0.022222222
313,1/1/2015,84,3600,0.023333333
314,1/8/2015,102,3600,0.028333333
315,1/15/2015,99,3600,0.0275
316,1/22/2015,100,3600,0.027777778
317,1/29/2015,102,3600,0.028333333
318,2/5/2015,101,3600,0.028055556
319,2/12/2015,97,3600,0.026944444
320,2/19/2015,92,3600,0.025555556
321,2/26/2015,96,3600,0.026666667
322,3/5/2015,89,3600,0.024722222
323,3/12/2015,87,3600,0.024166667
324,3/19/2015,87,3600,0.024166667
325,3/26/2015,75,3600,0.020833333
326,4/2/2015,81,3600,0.0225
327,4/9/2015,80,3600,0.022222222
328,4/16/2015,80,3600,0.022222222
329,4/23/2015,68,3600,0.018888889
330,4/30/2015,81,3600,0.0225
331,5/7/2015,99,3600,0.0275
332,5/14/2015,90,3600,0.025
333,5/21/2015,90,3600,0.025
334,5/28/2015,79,3600,0.021944444
335,6/4/2015,63,3600,0.0175
336,6/11/2015,61,3600,0.016944444
337,6/18/2015,65,3600,0.018055556
338,6/25/2015,59,3600,0.016388889
339,7/2/2015,58,3600,0.016111111
340,7/9/2015,53,3600,0.014722222
341,7/16/2015,52,3600,0.014444444
342,7/23/2015,50,3600,0.013888889
343,7/30/2015,50,3600,0.013888889
344,8/6/2015,50,3600,0.013888889
345,8/13/2015,50,3600,0.013888889
346,8/20/2015,50,3600,0.013888889
347,8/27/2015,50,3600,0.013888889
348,9/3/2015,50,3600,0.013888889
349,9/10/2015,50,3600,0.013888889
350,9/17/2015,50,3600,0.013888889
351,9/24/2015,50,3600,0.013888889
352,10/1/2015,50,3600,0.013888889
353,10/8/2015,75,3600,0.020833333
354,10/15/2015,53,3600,0.014722222
355,10/22/2015,51,3600,0.014166667
356,10/29/2015,50,3600,0.013888889
357,11/5/2015,50,3600,0.013888889
358,11/12/2015,50,3600,0.013888889
359,11/19/2015,50,3600,0.013888889
360,11/26/2015,50,3600,0.013888889
361,12/3/2015,50,3600,0.013888889
362,12/10/2015,50,3600,0.013888889
363,12/17/2015,50,3600,0.013888889
364,12/24/2015,50,3600,0.013888889
365,12/31/2015,50,3600,0.013888889
366,1/7/2016,50,3600,0.013888889
367,1/14/2016,50,3600,0.013888889
368,1/21/2016,50,3600,0.013888889
369,1/28/2016,50,3600,0.013888889
370,2/4/2016,50,3600,0.013888889
371,2/11/2016,50,3600,0.013888889
372,2/18/2016,50,3600,0.013888889
373,2/25/2016,50,3600,0.013888889
374,3/3/2016,50,3600,0.013888889
375,3/10/2016,50,3600,0.013888889
376,3/17/2016,50,3600,0.013888889
377,3/24/2016,50,3600,0.013888889
378,3/31/2016,50,3600,0.013888889
379,4/7/2016,50,3600,0.013888889
380,4/14/2016,50,3600,0.013888889
381,4/21/2016,50,3600,0.013888889
382,4/28/2016,50,3600,0.013888889
383,5/5/2016,50,3600,0.013888889
384,5/12/2016,50,3600,0.013888889
385,5/19/2016,50,3600,0.013888889
386,5/26/2016,50,3600,0.013888889
387,6/2/2016,50,3600,0.013888889
388,6/9/2016,84,3600,0.023333333
389,6/16/2016,65,3600,0.018055556
390,6/23/2016,67,3600,0.018611111
391,6/30/2016,68,3600,0.018888889
392,7/7/2016,68,3600,0.018888889
393,7/14/2016,68,3600,0.018888889
394,7/21/2016,68,3600,0.018888889
395,7/28/2016,68,3600,0.018888889
396,8/4/2016,68,3600,0.018888889
397,8/11/2016,68,3600,0.018888889
398,8/18/2016,68,3600,0.018888889
399,8/25/2016,68,3600,0.018888889
400,9/1/2016,68,3600,0.018888889
401,9/8/2016,68,3600,0.018888889
402,9/15/2016,68,3600,0.018888889
403,9/22/2016,68,3600,0.018888889
404,9/29/2016,77,3600,0.021388889
405,10/6/2016,77,3600,0.021388889
406,10/13/2016,108,3600,0.03
407,10/20/2016,202,3600,0.056111111
408,10/27/2016,244,3600,0.067777778
409,11/3/2016,290,3600,0.080555556
410,11/10/2016,280,3600,0.077777778
411,11/17/2016,278,3600,0.077222222
412,11/24/2016,290,3600,0.080555556
413,12/1/2016,296,3600,0.082222222
414,12/8/2016,282,3600,0.078333333
415,12/15/2016,254,3600,0.070555556
416,12/22/2016,278,3600,0.077222222
417,12/29/2016,266,3600,0.073888889
418,1/5/2017,368,3600,0.102222222
419,1/12/2017,426,3600,0.118333333
420,1/19/2017,486,3600,0.135
421,1/26/2017,474,3600,0.131666667
422,2/2/2017,430,3600,0.119444444
423,2/9/2017,402,3600,0.111666667
424,2/16/2017,368,3600,0.102222222
425,2/23/2017,300,3600,0.083333333
426,3/2/2017,302,3600,0.083888889
427,3/9/2017,312,3600,0.086666667
428,3/16/2017,362,3600,0.100555556
429,3/23/2017,332,3600,0.092222222
430,3/30/2017,432,3600,0.12
431,4/6/2017,386,3600,0.107222222
432,4/13/2017,420,3600,0.116666667
433,4/20/2017,434,3600,0.120555556
434,4/27/2017,428,3600,0.118888889
435,5/4/2017,328,3600,0.091111111
436,5/11/2017,352,3600,0.097777778
437,5/18/2017,354,3600,0.098333333
438,5/25/2017,384,3600,0.106666667
439,6/1/2017,330,3600,0.091666667
440,6/8/2017,330,3600,0.091666667
441,6/15/2017,352,3600,0.097777778
442,6/22/2017,340,3600,0.094444444
443,6/29/2017,344,3600,0.095555556
444,7/6/2017,332,3600,0.092222222
445,7/13/2017,350,3600,0.097222222
