No,Date,Close,MAX,Skala
0,1/1/2009,217.5,5700,0.038157895
1,1/8/2009,217.5,5700,0.038157895
2,1/15/2009,212.061996,5700,0.037203859
3,1/22/2009,208.436996,5700,0.036567894
4,1/29/2009,199.375,5700,0.03497807
5,2/5/2009,199.375,5700,0.03497807
6,2/12/2009,204.811996,5700,0.035931929
7,2/19/2009,199.375,5700,0.03497807
8,2/26/2009,199.375,5700,0.03497807
9,3/5/2009,199.375,5700,0.03497807
10,3/12/2009,199.375,5700,0.03497807
11,3/19/2009,239.25,5700,0.041973684
12,3/26/2009,239.25,5700,0.041973684
13,4/2/2009,255.561996,5700,0.044835438
14,4/9/2009,290,5700,0.050877193
15,4/16/2009,271.875,5700,0.047697368
16,4/23/2009,304.5,5700,0.053421053
17,4/30/2009,315.375,5700,0.055328947
18,5/7/2009,308.125,5700,0.054057018
19,5/14/2009,300.875,5700,0.052785088
20,5/21/2009,291.812012,5700,0.05119509
21,5/28/2009,324.437012,5700,0.056918774
22,6/4/2009,308.125,5700,0.054057018
23,6/11/2009,308.125,5700,0.054057018
24,6/18/2009,308.125,5700,0.054057018
25,6/25/2009,308.125,5700,0.054057018
26,7/2/2009,320.812012,5700,0.056282809
27,7/9/2009,308.125,5700,0.054057018
28,7/16/2009,308.125,5700,0.054057018
29,7/23/2009,389.687012,5700,0.068366142
30,7/30/2009,407.812012,5700,0.071545967
31,8/6/2009,448.592987,5700,0.078700524
32,8/13/2009,439.531006,5700,0.077110703
33,8/20/2009,462.187012,5700,0.081085441
34,8/27/2009,525.624023,5700,0.092214741
35,9/3/2009,512.030029,5700,0.08982983
36,9/10/2009,530.155029,5700,0.093009654
37,9/17/2009,530.155029,5700,0.093009654
38,9/24/2009,602.655029,5700,0.105728952
39,10/1/2009,666.093018,5700,0.116858424
40,10/8/2009,652.499023,5700,0.114473513
41,10/15/2009,652.499023,5700,0.114473513
42,10/22/2009,607.187012,5700,0.106524037
43,10/29/2009,611.718018,5700,0.107318951
44,11/5/2009,579.999023,5700,0.101754215
45,11/12/2009,611.718018,5700,0.107318951
46,11/19/2009,607.187012,5700,0.106524037
47,11/26/2009,611.718018,5700,0.107318951
48,12/3/2009,652.499023,5700,0.114473513
49,12/10/2009,679.685974,5700,0.119243153
50,12/17/2009,688.749023,5700,0.120833162
51,12/24/2009,706.874023,5700,0.124012986
52,12/31/2009,702.343018,5700,0.123218073
53,1/7/2010,715.935974,5700,0.125602802
54,1/14/2010,865.46698,5700,0.151836312
55,1/21/2010,960.622986,5700,0.168530348
56,1/28/2010,987.810974,5700,0.173300171
57,2/4/2010,1005.940002,5700,0.176480702
58,2/11/2010,1033.119995,5700,0.181249122
59,2/18/2010,1132.810059,5700,0.198738607
60,2/25/2010,1205.310059,5700,0.211457905
61,3/4/2010,1169.060059,5700,0.205098256
62,3/11/2010,1141.869995,5700,0.200328069
63,3/18/2010,1232.5,5700,0.21622807
64,3/25/2010,1431.869995,5700,0.251205262
65,4/1/2010,1413.75,5700,0.248026316
66,4/8/2010,1359.369995,5700,0.238485964
67,4/15/2010,1422.810059,5700,0.2496158
68,4/22/2010,1395.619995,5700,0.244845613
69,4/29/2010,1377.5,5700,0.241666667
70,5/6/2010,1314.060059,5700,0.230536852
71,5/13/2010,1286.869995,5700,0.225766666
72,5/20/2010,1323.119995,5700,0.232126315
73,5/27/2010,1359.369995,5700,0.238485964
74,6/3/2010,1341.25,5700,0.235307018
75,6/10/2010,1495.310059,5700,0.262335098
76,6/17/2010,1504.369995,5700,0.263924561
77,6/24/2010,1495.310059,5700,0.262335098
78,7/1/2010,1540.619995,5700,0.27028421
79,7/8/2010,1540.619995,5700,0.27028421
80,7/15/2010,1540.619995,5700,0.27028421
81,7/22/2010,1540.619995,5700,0.27028421
82,7/29/2010,1558.75,5700,0.273464912
83,8/5/2010,1631.25,5700,0.286184211
84,8/12/2010,2030,5700,0.356140351
85,8/19/2010,2011.869995,5700,0.352959648
86,8/26/2010,1848.75,5700,0.324342105
87,9/2/2010,1885,5700,0.330701754
88,9/9/2010,1719.253288,5700,0.301623384
89,9/16/2010,1839.680054,5700,0.322750887
90,9/23/2010,1957.5,5700,0.343421053
91,9/30/2010,2147.810059,5700,0.376808782
92,10/7/2010,2147.810059,5700,0.376808782
93,10/14/2010,2066.25,5700,0.3625
94,10/21/2010,2292.810059,5700,0.402247379
95,10/28/2010,2610,5700,0.457894737
96,11/4/2010,2582.810059,5700,0.453124572
97,11/11/2010,2718.75,5700,0.476973684
98,11/18/2010,2646.25,5700,0.464254386
99,11/25/2010,2773.120117,5700,0.486512301
100,12/2/2010,2980,5700,0.522807018
101,12/9/2010,2760,5700,0.484210526
102,12/16/2010,2640,5700,0.463157895
103,12/23/2010,2630,5700,0.461403509
104,12/30/2010,2790,5700,0.489473684
105,1/6/2011,2680,5700,0.470175439
106,1/13/2011,2660,5700,0.466666667
107,1/20/2011,2580,5700,0.452631579
108,1/27/2011,2560,5700,0.449122807
109,2/3/2011,2520,5700,0.442105263
110,2/10/2011,2520,5700,0.442105263
111,2/17/2011,2550,5700,0.447368421
112,2/24/2011,2290,5700,0.401754386
113,3/3/2011,2290,5700,0.401754386
114,3/10/2011,2200,5700,0.385964912
115,3/17/2011,2160,5700,0.378947368
116,3/24/2011,2525,5700,0.442982456
117,3/31/2011,2425,5700,0.425438596
118,4/7/2011,2450,5700,0.429824561
119,4/14/2011,2375,5700,0.416666667
120,4/21/2011,2600,5700,0.456140351
121,4/28/2011,2800,5700,0.49122807
122,5/5/2011,2875,5700,0.504385965
123,5/12/2011,2925,5700,0.513157895
124,5/19/2011,3000,5700,0.526315789
125,5/26/2011,3125,5700,0.548245614
126,6/2/2011,3050,5700,0.535087719
127,6/9/2011,3025,5700,0.530701754
128,6/16/2011,3075,5700,0.539473684
129,6/23/2011,3175,5700,0.557017544
130,6/30/2011,3275,5700,0.574561404
131,7/7/2011,3450,5700,0.605263158
132,7/14/2011,3775,5700,0.662280702
133,7/21/2011,3775,5700,0.662280702
134,7/28/2011,3900,5700,0.684210526
135,8/4/2011,3775,5700,0.662280702
136,8/11/2011,3825,5700,0.671052632
137,8/18/2011,3875,5700,0.679824561
138,8/25/2011,3775,5700,0.662280702
139,9/1/2011,3775,5700,0.662280702
140,9/8/2011,3700,5700,0.649122807
141,9/15/2011,3725,5700,0.653508772
142,9/22/2011,3125,5700,0.548245614
143,9/29/2011,3225,5700,0.565789474
144,10/6/2011,3750,5700,0.657894737
145,10/13/2011,3850,5700,0.675438596
146,10/20/2011,3800,5700,0.666666667
147,10/27/2011,3700,5700,0.649122807
148,11/3/2011,3675,5700,0.644736842
149,11/10/2011,3525,5700,0.618421053
150,11/17/2011,3450,5700,0.605263158
151,11/24/2011,3400,5700,0.596491228
152,12/1/2011,3375,5700,0.592105263
153,12/8/2011,3225,5700,0.565789474
154,12/15/2011,3300,5700,0.578947368
155,12/22/2011,3200,5700,0.561403509
156,12/29/2011,3200,5700,0.561403509
157,1/5/2012,3175,5700,0.557017544
158,1/12/2012,3175,5700,0.557017544
159,1/19/2012,3200,5700,0.561403509
160,1/26/2012,3550,5700,0.622807018
161,2/2/2012,3475,5700,0.609649123
162,2/9/2012,3350,5700,0.587719298
163,2/16/2012,3375,5700,0.592105263
164,2/23/2012,3350,5700,0.587719298
165,3/1/2012,3525,5700,0.618421053
166,3/8/2012,3625,5700,0.635964912
167,3/15/2012,3600,5700,0.631578947
168,3/22/2012,3525,5700,0.618421053
169,3/29/2012,3650,5700,0.640350877
170,4/5/2012,3575,5700,0.627192982
171,4/12/2012,3550,5700,0.622807018
172,4/19/2012,3550,5700,0.622807018
173,4/26/2012,3575,5700,0.627192982
174,5/3/2012,3625,5700,0.635964912
175,5/10/2012,3675,5700,0.644736842
176,5/17/2012,3775,5700,0.662280702
177,5/24/2012,3700,5700,0.649122807
178,5/31/2012,3750,5700,0.657894737
179,6/7/2012,3725,5700,0.653508772
180,6/14/2012,3700,5700,0.649122807
181,6/21/2012,3900,5700,0.684210526
182,6/28/2012,3900,5700,0.684210526
183,7/5/2012,3900,5700,0.684210526
184,7/12/2012,4125,5700,0.723684211
185,7/19/2012,4150,5700,0.728070175
186,7/26/2012,4350,5700,0.763157895
187,8/2/2012,4425,5700,0.776315789
188,8/9/2012,4525,5700,0.793859649
189,8/16/2012,4825,5700,0.846491228
190,8/23/2012,4725,5700,0.828947368
191,8/30/2012,4875,5700,0.855263158
192,9/6/2012,5000,5700,0.877192982
193,9/13/2012,5050,5700,0.885964912
194,9/20/2012,4975,5700,0.872807018
195,9/27/2012,5150,5700,0.903508772
196,10/4/2012,5100,5700,0.894736842
197,10/11/2012,5050,5700,0.885964912
198,10/18/2012,5000,5700,0.877192982
199,10/25/2012,5300,5700,0.929824561
200,11/1/2012,5050,5700,0.885964912
201,11/8/2012,5100,5700,0.894736842
202,11/15/2012,5100,5700,0.894736842
203,11/22/2012,5200,5700,0.912280702
204,11/29/2012,5200,5700,0.912280702
205,12/6/2012,5100,5700,0.894736842
206,12/13/2012,5000,5700,0.877192982
207,12/20/2012,5050,5700,0.885964912
208,12/27/2012,5200,5700,0.912280702
209,1/3/2013,5300,5700,0.929824561
210,1/10/2013,5350,5700,0.938596491
211,1/17/2013,5200,5700,0.912280702
212,1/24/2013,5100,5700,0.894736842
213,1/31/2013,4825,5700,0.846491228
214,2/7/2013,4650,5700,0.815789474
215,2/14/2013,4900,5700,0.859649123
216,2/21/2013,4700,5700,0.824561404
217,2/28/2013,4650,5700,0.815789474
218,3/7/2013,4975,5700,0.872807018
219,3/14/2013,5050,5700,0.885964912
220,3/21/2013,5300,5700,0.929824561
221,3/28/2013,5150,5700,0.903508772
222,4/4/2013,5100,5700,0.894736842
223,4/11/2013,5350,5700,0.938596491
224,4/18/2013,5050,5700,0.885964912
225,4/25/2013,5450,5700,0.956140351
226,5/2/2013,5700,5700,1
227,5/9/2013,5450,5700,0.956140351
228,5/16/2013,5300,5700,0.929824561
229,5/23/2013,4775,5700,0.837719298
230,5/30/2013,4825,5700,0.846491228
231,6/6/2013,4950,5700,0.868421053
232,6/13/2013,4875,5700,0.855263158
233,6/20/2013,4100,5700,0.719298246
234,6/27/2013,4050,5700,0.710526316
235,7/4/2013,4125,5700,0.723684211
236,7/11/2013,4375,5700,0.76754386
237,7/18/2013,4650,5700,0.815789474
238,7/25/2013,4350,5700,0.763157895
239,8/1/2013,4475,5700,0.785087719
240,8/8/2013,4275,5700,0.75
241,8/15/2013,3850,5700,0.675438596
242,8/22/2013,3800,5700,0.666666667
243,8/29/2013,3875,5700,0.679824561
244,9/5/2013,4000,5700,0.701754386
245,9/12/2013,4025,5700,0.706140351
246,9/19/2013,4000,5700,0.701754386
247,9/26/2013,3950,5700,0.692982456
248,10/3/2013,4000,5700,0.701754386
249,10/10/2013,3950,5700,0.692982456
250,10/17/2013,4225,5700,0.74122807
251,10/24/2013,4375,5700,0.76754386
252,10/31/2013,4325,5700,0.75877193
253,11/7/2013,4200,5700,0.736842105
254,11/14/2013,4275,5700,0.75
255,11/21/2013,4175,5700,0.73245614
256,11/28/2013,3800,5700,0.666666667
257,12/5/2013,3975,5700,0.697368421
258,12/12/2013,4025,5700,0.706140351
259,12/19/2013,4275,5700,0.75
260,12/26/2013,4300,5700,0.754385965
261,1/2/2014,4400,5700,0.771929825
262,1/9/2014,4450,5700,0.780701754
263,1/16/2014,4520,5700,0.792982456
264,1/23/2014,4600,5700,0.807017544
265,1/30/2014,4500,5700,0.789473684
266,2/6/2014,4500,5700,0.789473684
267,2/13/2014,4370,5700,0.766666667
268,2/20/2014,4135,5700,0.725438596
269,2/27/2014,4285,5700,0.751754386
270,3/6/2014,4425,5700,0.776315789
271,3/13/2014,4700,5700,0.824561404
272,3/20/2014,4280,5700,0.750877193
273,3/27/2014,4425,5700,0.776315789
274,4/3/2014,4200,5700,0.736842105
275,4/10/2014,4020,5700,0.705263158
276,4/17/2014,4060,5700,0.712280702
277,4/24/2014,4075,5700,0.714912281
278,5/1/2014,4150,5700,0.728070175
279,5/8/2014,4140,5700,0.726315789
280,5/15/2014,4040,5700,0.70877193
281,5/22/2014,4085,5700,0.716666667
282,5/29/2014,4200,5700,0.736842105
283,6/5/2014,4200,5700,0.736842105
284,6/12/2014,4225,5700,0.74122807
285,6/19/2014,4245,5700,0.744736842
286,6/26/2014,4240,5700,0.743859649
287,7/3/2014,4195,5700,0.735964912
288,7/10/2014,4130,5700,0.724561404
289,7/17/2014,4160,5700,0.729824561
290,7/24/2014,4150,5700,0.728070175
291,7/31/2014,4110,5700,0.721052632
292,8/7/2014,4200,5700,0.736842105
293,8/14/2014,4200,5700,0.736842105
294,8/21/2014,4260,5700,0.747368421
295,8/28/2014,4330,5700,0.759649123
296,9/4/2014,4395,5700,0.771052632
297,9/11/2014,4525,5700,0.793859649
298,9/18/2014,4600,5700,0.807017544
299,9/25/2014,4600,5700,0.807017544
300,10/2/2014,4450,5700,0.780701754
301,10/9/2014,4500,5700,0.789473684
302,10/16/2014,4460,5700,0.78245614
303,10/23/2014,4350,5700,0.763157895
304,10/30/2014,4230,5700,0.742105263
305,11/6/2014,4180,5700,0.733333333
306,11/13/2014,4245,5700,0.744736842
307,11/20/2014,4125,5700,0.723684211
308,11/27/2014,4055,5700,0.711403509
